Wall time,Step,Value
1590433263.5397418,50,4.490950584411621
1590433269.1682777,180,4.113953590393066
1590433271.9178586,240,4.038081645965576
1590433279.9952066,396,4.223631858825684
1590433280.8623545,416,4.052845001220703
1590433282.1770785,446,4.0410966873168945
1590433283.0597281,466,3.999854564666748
1590433285.7281647,526,4.050137996673584
1590433287.0804913,556,4.05330228805542
1590433294.2639313,706,4.017026901245117
1590433295.6215315,736,4.2677001953125
1590433298.5289907,782,4.20829439163208
1590433305.3375752,932,4.0398664474487305
1590433308.9611528,1012,3.948549270629883
1590433310.4819417,1042,4.139566898345947
1590433310.999614,1052,4.0744547843933105
1590433314.3149285,1122,4.239945888519287
1590433320.8355997,1248,4.032122611999512
1590433326.8484106,1378,4.189812183380127
1590433332.0525346,1488,4.0160136222839355
1590433334.5611203,1538,4.06585168838501
1590433336.5951385,1564,3.967668056488037
1590433340.7591176,1654,3.9878311157226562
1590433341.3627927,1664,3.852463960647583
1590433346.0552833,1764,4.172348499298096
1590433348.3968592,1814,4.10037899017334
1590433349.3819165,1834,4.084855556488037
1590433349.9349644,1844,4.119779586791992
1590433352.033882,1884,4.05105447769165
1590433356.395512,1960,3.925931930541992
1590433360.2499397,2040,3.973226547241211
1590433360.7202566,2050,3.823993444442749
1590433363.057412,2100,3.962041139602661
1590433368.358164,2210,3.943701982498169
1590433371.2887201,2270,4.017587184906006
1590433374.2772908,2316,3.8831324577331543
1590433375.8129277,2346,3.9208805561065674
1590433381.4892004,2466,3.970673084259033
1590433384.3352947,2526,4.005180835723877
1590433386.9334023,2576,3.983682155609131
1590433390.317375,2646,3.9080004692077637
1590433392.2414434,2686,3.7683517932891846
1590433393.7451355,2702,3.8223586082458496
1590433402.9006338,2892,3.8748295307159424
1590433405.3650863,2942,3.874905586242676
1590433405.900199,2952,4.105828762054443
1590433408.4517276,3002,4.010159969329834
1590433410.8742354,3052,4.096948146820068
1590433411.8457618,3072,3.711172342300415
1590433416.3883848,3148,3.8212435245513916
1590433416.862691,3158,4.001831531524658
1590433420.209362,3228,3.7466118335723877
1590433422.12633,3268,3.912409543991089
1590433426.5423453,3358,4.026464939117432
1590433430.5555065,3438,4.069824695587158
1590433438.8823357,3594,3.7281641960144043
1590433440.8346233,3634,3.955242395401001
1590433445.7580392,3734,3.8927268981933594
1590433446.740819,3754,3.7088615894317627
1590433468.5331812,4170,3.978220224380493
1590433469.032453,4180,3.744394302368164
1590433470.007034,4200,3.9065914154052734
1590433473.5713143,4256,4.067069053649902
1590433477.9835587,4346,4.02325439453125
1590433478.9740813,4366,3.650428533554077
1590433479.4708812,4376,3.8845508098602295
1590433480.9538503,4406,3.930589199066162
1590433484.1246898,4466,3.9927175045013428
1590433488.6424356,4556,3.9687206745147705
1590433490.1285582,4586,3.878136396408081
1590433490.6396878,4596,3.999293804168701
1590433496.1648374,4692,3.732804298400879
1590433504.7873127,4862,3.940800905227661
1590433505.82221,4882,4.041554927825928
1590433513.2989578,5018,3.756456136703491
1590433516.0674381,5068,3.615494728088379
1590433517.0658357,5088,3.9269373416900635
1590433518.5604715,5118,3.9985690116882324
1590433522.5454714,5198,3.8483223915100098
1590433525.7471201,5258,3.82026743888855
1590433526.766815,5278,3.8229310512542725
1590433528.2708633,5308,3.781096935272217
1590433531.3860006,5368,3.9920835494995117
1590433534.5058358,5414,4.02094841003418
1590433539.5335882,5514,3.852433204650879
1590433542.564724,5574,3.789184808731079
1590433545.7504265,5634,3.942770004272461
1590433547.7767494,5674,3.921812057495117
1590433550.818705,5734,3.7117927074432373
1590433551.828716,5754,3.9699392318725586
1590433552.3441772,5764,4.029825687408447
1590433553.348246,5784,3.8525309562683105
1590433554.9274306,5800,4.02058219909668
1590433555.4311464,5810,3.801830768585205
1590433557.9402432,5860,3.892902374267578
1590433558.442826,5870,3.4175283908843994
1590433562.9646971,5960,3.7779905796051025
1590433566.1337736,6020,3.93917179107666
1590433567.2841897,6040,3.992711305618286
1590433569.7977805,6090,3.8904688358306885
1590433572.4244914,6140,3.9661993980407715
1590433573.44607,6160,3.446500778198242
1590433580.0889077,6276,3.9903407096862793
1590433583.6619983,6346,3.8247146606445312
1590433584.1754925,6356,3.8015573024749756
1590433585.1990957,6376,3.8790218830108643
1590433586.4044092,6396,3.9077117443084717
1590433586.904704,6406,3.92215633392334
1590433587.9293602,6426,3.988558292388916
1590433594.1144392,6546,3.4422409534454346
1590433596.2511883,6572,3.9851527214050293
1590433598.2894976,6612,3.4762706756591797
1590433599.8113372,6642,3.3997340202331543
1590433601.3518946,6672,3.815746545791626
1590433603.3786998,6712,3.8620848655700684
1590433603.8892872,6722,3.873244285583496
1590433606.088264,6762,3.8715097904205322
1590433608.7791703,6812,3.983280658721924
1590433614.534351,6922,3.979741334915161
1590433617.1434212,6958,3.962559938430786
1590433618.6683693,6988,3.6317334175109863
1590433622.855974,7068,3.572202444076538
1590433624.887722,7108,3.869603395462036
1590433626.435249,7138,3.634625196456909
1590433626.9711783,7148,3.856602191925049
1590433627.5236971,7158,3.7874224185943604
1590433631.304667,7228,3.489352226257324
1590433634.3505287,7288,3.7837586402893066
1590433635.3801448,7308,3.9779295921325684
1590433635.8842032,7318,3.4134793281555176
1590433638.4867187,7354,3.77000093460083
1590433640.5023654,7394,3.662379264831543
1590433642.5342965,7434,3.9467554092407227
1590433643.039177,7444,3.804931640625
1590433645.0685406,7484,3.8136377334594727
1590433649.9958823,7574,3.804858922958374
1590433652.0218387,7614,3.470968008041382
1590433652.5228286,7624,3.7354490756988525
1590433653.0452936,7634,3.8843295574188232
1590433654.0555649,7654,3.6171653270721436
1590433654.5610263,7664,3.6643574237823486
1590433658.1820645,7720,3.6953015327453613
1590433660.2955582,7760,3.6194000244140625
1590433660.7982557,7770,3.440288782119751
1590433661.815161,7790,3.8367934226989746
1590433662.830435,7810,3.8180930614471436
1590433664.3576005,7840,3.564852714538574
1590433664.862977,7850,3.8072903156280518
1590433665.3711784,7860,3.50654935836792
1590433665.8889668,7870,3.8280699253082275
1590433667.524186,7900,3.7341272830963135
1590433669.5791168,7940,3.8227438926696777
1590433672.1444597,7990,3.8485491275787354
1590433672.649213,8000,3.4584262371063232
1590433673.15548,8010,3.710982322692871
1590433676.346481,8070,3.946183919906616
1590433685.6313078,8236,3.7970852851867676
1590433687.6994622,8276,3.7465460300445557
1590433688.7340806,8296,3.5876097679138184
1590433691.5625863,8346,3.774153232574463
1590433704.5274231,8582,3.789766788482666
1590433705.5400896,8602,3.775456666946411
1590433708.075791,8652,3.8161120414733887
1590433709.0917263,8672,3.715237855911255
1590433711.7796564,8712,3.808828353881836
1590433712.7984822,8732,3.775414228439331
1590433716.845551,8812,3.6385011672973633
1590433719.8941033,8872,3.7493419647216797
1590433722.5372643,8908,3.680190324783325
1590433726.104453,8978,3.9187796115875244
1590433727.1129234,8998,3.5433645248413086
1590433730.3041208,9058,3.669419765472412
1590433731.3746166,9078,3.8161444664001465
1590433733.1896784,9108,3.85516619682312
1590433734.723249,9138,3.720778226852417
1590433738.7987804,9218,3.749075174331665
1590433739.3077579,9228,3.880479574203491
1590433740.8284667,9258,3.747272253036499
1590433744.97331,9324,3.6118836402893066
1590433746.6316378,9354,3.785966634750366
1590433751.4348972,9444,3.694218635559082
1590433753.5437498,9484,3.775787591934204
1590433755.07759,9514,3.9119410514831543
1590433755.6985588,9524,3.6938130855560303
1590433760.2874951,9614,3.8916711807250977
1590433760.80821,9624,3.909956932067871
1590433763.295549,9660,3.8939218521118164
1590433764.3132443,9680,3.627614736557007
1590433764.8242455,9690,3.5604050159454346
1590433766.849297,9730,3.339600086212158
1590433767.349127,9740,3.768017053604126
1590433768.8738394,9770,3.47914719581604
1590433769.380358,9780,3.7535452842712402
1590433773.574364,9860,3.681077241897583
1590433775.612205,9900,3.933196544647217
1590433776.617783,9920,3.781873941421509
1590433777.626182,9940,3.663508176803589
1590433778.1379027,9950,3.8574585914611816
1590433785.220808,10036,3.68036150932312
1590433786.8191404,10066,3.634357213973999
1590433790.8531356,10146,3.754516363143921
1590433791.8765733,10166,3.7571849822998047
1590433794.3789275,10216,3.6531479358673096
1590433796.889826,10266,3.855506181716919
1590433800.5629053,10336,3.8154425621032715
1590433807.8273106,10462,3.5377495288848877
1590433810.8841283,10522,3.8888328075408936
1590433812.406989,10552,3.7349367141723633
1590433813.4210951,10572,3.754180908203125
1590433815.4345222,10612,3.5358846187591553
1590433817.5360885,10652,3.8396224975585938
1590433818.543213,10672,3.9003751277923584
1590433821.0782325,10722,3.813990592956543
1590433821.582651,10732,3.818765163421631
1590433822.085929,10742,3.534099817276001
1590433826.777583,10818,3.867455005645752
1590433829.8237305,10878,3.744699001312256
1590433831.856828,10918,3.7436535358428955
1590433832.366032,10928,3.458369016647339
1590433837.441476,11028,3.7032365798950195
1590433839.9604452,11078,3.7143170833587646
1590433847.7168345,11214,3.715552568435669
1590433848.7236614,11234,3.5788071155548096
1590433858.804627,11434,3.7332584857940674
1590433859.3077788,11444,3.9070980548858643
1590433861.4432218,11484,3.652111291885376
1590433861.9591825,11494,3.810666561126709
1590433862.4607987,11504,3.820070505142212
1590433872.1551933,11680,3.863363027572632
1590433874.6832871,11730,3.7548704147338867
1590433878.3188438,11800,3.693629503250122
1590433878.835695,11810,3.819727897644043
1590433881.852573,11870,3.6248016357421875
1590433882.8578122,11890,3.791475296020508
1590433885.3941436,11940,3.8386096954345703
1590433886.4029677,11960,3.660508871078491
1590433899.3271768,12196,3.822235107421875
1590433900.33306,12216,3.857001543045044
1590433901.339899,12236,3.6679837703704834
1590433905.3957453,12316,3.8205583095550537
1590433906.9268305,12346,3.62313175201416
1590433911.5368254,12422,3.7043955326080322
1590433913.0618243,12452,3.8069138526916504
1590433914.5683115,12482,3.6715281009674072
1590433921.249774,12612,3.6386916637420654
1590433924.7711337,12682,3.537602424621582
1590433928.3230104,12738,3.609943151473999
1590433931.5372396,12798,3.529430627822876
1590433932.0433831,12808,3.702787160873413
1590433935.0695038,12868,3.6788182258605957
1590433940.127739,12968,3.817060708999634
1590433942.6567075,13018,3.3817622661590576
1590433943.1654885,13028,3.6126554012298584
1590433944.6871593,13058,3.5125508308410645
1590433947.7654967,13118,3.6165030002593994
1590433949.2527092,13134,3.790560007095337
1590433950.7713602,13164,3.5284461975097656
1590433952.28664,13194,3.699037790298462
1590433953.8152602,13224,3.8107688426971436
1590433954.3147,13234,3.7076449394226074
1590433963.5745575,13414,3.5958125591278076
1590433971.8581824,13560,3.2738051414489746
1590433979.471472,13710,3.721409320831299
1590433980.9891105,13740,3.786581516265869
1590433981.5057852,13750,3.7095420360565186
1590433982.519201,13770,3.615201950073242
1590433983.0244536,13780,3.603720188140869
1590433994.3786433,13986,3.7288601398468018
1590433994.8947353,13996,3.8172101974487305
1590433997.4327986,14046,3.679853916168213
1590433999.071504,14076,3.4958221912384033
1590434001.0947356,14116,3.5881667137145996
1590434002.0986817,14136,3.6950902938842773
