Wall time,Step,Value
1590428827.2957613,50,4.435825347900391
1590428838.7068076,180,4.4205708503723145
1590428843.9699094,240,4.407338619232178
1590428858.3507996,396,4.244182109832764
1590428860.086838,416,4.368794918060303
1590428862.7619953,446,4.321483135223389
1590428864.5346372,466,4.356290340423584
1590428869.750226,526,4.228514194488525
1590428872.359234,556,4.2682013511657715
1590428885.63036,706,4.391287803649902
1590428888.241379,736,4.371014595031738
1590428892.9689722,782,4.1511006355285645
1590428900.0347707,862,4.2980756759643555
1590428906.1163354,932,4.163739204406738
1590428913.2075639,1012,4.30018424987793
1590428915.8185265,1042,4.34474515914917
1590428916.6788578,1052,4.153812408447266
1590428922.9175904,1122,4.358188152313232
1590428927.4952726,1168,4.098170757293701
1590428934.730833,1248,4.285323143005371
1590428946.3645082,1378,4.2235894203186035
1590428956.131483,1488,4.08492374420166
1590428960.4602242,1538,4.337065696716309
1590428963.3686326,1564,4.185309410095215
1590428971.349307,1654,4.21893835067749
1590428972.2197368,1664,4.107540130615234
1590428981.0441008,1764,4.205995559692383
1590428985.3850358,1814,4.341582298278809
1590428987.124136,1834,4.263223648071289
1590428987.9949982,1844,4.126106262207031
1590428991.464118,1884,4.1124138832092285
1590428998.6964045,1960,4.11592960357666
1590429005.7970736,2040,4.190526962280273
1590429006.662103,2050,4.088986873626709
1590429010.9887278,2100,4.158437252044678
1590429020.82322,2210,4.102306365966797
1590429026.0408003,2270,4.075105667114258
1590429030.619162,2316,4.080666542053223
1590429033.6184447,2346,4.047686576843262
1590429044.1994166,2466,4.131103515625
1590429049.5441146,2526,3.9312007427215576
1590429053.9187589,2576,4.059401035308838
1590429056.5301995,2606,4.255238056182861
1590429060.0283182,2646,4.030517578125
1590429063.637501,2686,4.15141487121582
1590429065.6670682,2702,4.059979438781738
1590429082.5205908,2892,4.074133396148682
1590429086.8543584,2942,4.227250576019287
1590429087.737965,2952,4.046045303344727
1590429092.2926886,3002,4.0812602043151855
1590429096.646422,3052,4.256959438323975
1590429098.3971171,3072,4.1530232429504395
1590429105.7025356,3148,4.026666164398193
1590429106.5920067,3158,4.136952877044678
1590429112.7683432,3228,4.009768009185791
1590429116.357114,3268,4.125937461853027
1590429124.2265866,3358,4.253608226776123
1590429131.1919537,3438,4.236607551574707
1590429145.5241585,3594,3.990342378616333
1590429149.0287385,3634,4.069423198699951
1590429154.38325,3694,4.046906471252441
1590429157.849854,3734,4.024138450622559
1590429159.5895875,3754,4.025825500488281
1590429171.0152795,3880,3.8087234497070312
1590429196.597308,4170,4.117199420928955
1590429197.478229,4180,4.135082721710205
1590429199.206247,4200,3.9831831455230713
1590429204.6997645,4256,3.903632402420044
1590429212.6469138,4346,4.111763954162598
1590429214.4542003,4366,3.9446651935577393
1590429215.3392076,4376,3.9915459156036377
1590429218.0460818,4406,4.04788875579834
1590429223.4124148,4466,4.011794567108154
1590429231.1919124,4556,4.108616828918457
1590429233.7822375,4586,3.9872875213623047
1590429234.6491547,4596,4.23776912689209
1590429243.3576853,4692,3.9942848682403564
1590429258.4154332,4862,4.002371788024902
1590429260.1518445,4882,3.8935251235961914
1590429272.766412,5018,3.886911153793335
1590429277.1510723,5068,4.025494575500488
1590429278.965281,5088,4.077460765838623
1590429281.625153,5118,4.0926384925842285
1590429288.5795608,5198,4.084904670715332
1590429293.8948495,5258,4.1245012283325195
1590429295.7678988,5278,3.9469151496887207
1590429298.368833,5308,4.1610331535339355
1590429303.6038184,5368,4.209719657897949
1590429308.580816,5414,3.856438636779785
1590429317.4487379,5514,4.050478935241699
1590429322.7849245,5574,3.8340046405792236
1590429328.0452409,5634,3.963021755218506
1590429331.522426,5674,4.026857852935791
1590429336.7724016,5734,3.960000991821289
1590429338.6744294,5754,4.197071552276611
